"Mod name","Registry name","Item ID","Display name","Exists"
"Create","create:paved_gabbro_stairs","create:paved_gabbro_stairs","Paved Gabbro Stairs","true"
"Create","create:paved_gabbro_wall","create:paved_gabbro_wall","Paved Gabbro Wall","true"
"Create","create:paved_granite","create:paved_granite","Paved Granite","true"
"Create","create:paved_granite_slab","create:paved_granite_slab","Paved Granite Slab","true"
"Create","create:paved_granite_stairs","create:paved_granite_stairs","Paved Granite Stairs","true"
"Create","create:paved_granite_wall","create:paved_granite_wall","Paved Granite Wall","true"
"Create","create:paved_limestone","create:paved_limestone","Paved Limestone","true"
"Create","create:paved_limestone_slab","create:paved_limestone_slab","Paved Limestone Slab","true"
"Create","create:paved_limestone_stairs","create:paved_limestone_stairs","Paved Limestone Stairs","true"
"Create","create:paved_limestone_wall","create:paved_limestone_wall","Paved Limestone Wall","true"
"Create","create:paved_scoria","create:paved_scoria","Paved Scoria","true"
"Create","create:paved_scoria_slab","create:paved_scoria_slab","Paved Scoria Slab","true"
"Create","create:paved_scoria_stairs","create:paved_scoria_stairs","Paved Scoria Stairs","true"
"Create","create:paved_scoria_wall","create:paved_scoria_wall","Paved Scoria Wall","true"
"Create","create:paved_weathered_limestone","create:paved_weathered_limestone","Paved Weathered Limestone","true"
"Create","create:paved_weathered_limestone_slab","create:paved_weathered_limestone_slab","Paved Weathered Limestone Slab","true"
"Create","create:paved_weathered_limestone_stairs","create:paved_weathered_limestone_stairs","Paved Weathered Limestone Stairs","true"
"Create","create:paved_weathered_limestone_wall","create:paved_weathered_limestone_wall","Paved Weathered Limestone Wall","true"
"Create","create:pink_sail","","Pink Sail","true"
"Create","create:pink_seat","create:pink_seat","Pink Seat","true"
"Create","create:pink_valve_handle","create:pink_valve_handle","Pink Valve Handle","true"
"Create","create:piston_extension_pole","create:piston_extension_pole","Piston Extension Pole","true"
"Create","create:polished_dark_scoria","create:polished_dark_scoria","Polished Dark Scoria","true"
"Create","create:polished_dark_scoria_slab","create:polished_dark_scoria_slab","Polished Dark Scoria Slab","true"
"Create","create:polished_dark_scoria_stairs","create:polished_dark_scoria_stairs","Polished Dark Scoria Stairs","true"
"Create","create:polished_dark_scoria_wall","create:polished_dark_scoria_wall","Polished Dark Scoria Wall","true"
"Create","create:polished_dolomite","create:polished_dolomite","Polished Dolomite","true"
"Create","create:polished_dolomite_slab","create:polished_dolomite_slab","Polished Dolomite Slab","true"
"Create","create:polished_dolomite_stairs","create:polished_dolomite_stairs","Polished Dolomite Stairs","true"
"Create","create:polished_dolomite_wall","create:polished_dolomite_wall","Polished Dolomite Wall","true"
"Create","create:polished_gabbro","create:polished_gabbro","Polished Gabbro","true"
"Create","create:polished_gabbro_slab","create:polished_gabbro_slab","Polished Gabbro Slab","true"
"Create","create:polished_gabbro_stairs","create:polished_gabbro_stairs","Polished Gabbro Stairs","true"
"Create","create:polished_gabbro_wall","create:polished_gabbro_wall","Polished Gabbro Wall","true"
"Create","create:polished_limestone","create:polished_limestone","Polished Limestone","true"
"Create","create:polished_limestone_slab","create:polished_limestone_slab","Polished Limestone Slab","true"
"Create","create:polished_limestone_stairs","create:polished_limestone_stairs","Polished Limestone Stairs","true"
"Create","create:polished_limestone_wall","create:polished_limestone_wall","Polished Limestone Wall","true"
"Create","create:polished_scoria","create:polished_scoria","Polished Scoria","true"
"Create","create:polished_scoria_slab","create:polished_scoria_slab","Polished Scoria Slab","true"
"Create","create:polished_scoria_stairs","create:polished_scoria_stairs","Polished Scoria Stairs","true"
"Create","create:polished_scoria_wall","create:polished_scoria_wall","Polished Scoria Wall","true"
"Create","create:polished_weathered_limestone","create:polished_weathered_limestone","Polished Weathered Limestone","true"
"Create","create:polished_weathered_limestone_slab","create:polished_weathered_limestone_slab","Polished Weathered Limestone Slab","true"
"Create","create:polished_weathered_limestone_stairs","create:polished_weathered_limestone_stairs","Polished Weathered Limestone Stairs","true"
"Create","create:polished_weathered_limestone_wall","create:polished_weathered_limestone_wall","Polished Weathered Limestone Wall","true"
"Create","create:portable_fluid_interface","create:portable_fluid_interface","Portable Fluid Interface","true"
"Create","create:portable_storage_interface","create:portable_storage_interface","Portable Storage Interface","true"
"Create","create:powered_latch","create:powered_latch","Powered Latch","true"
"Create","create:powered_toggle_latch","create:powered_toggle_latch","Powered Toggle Latch","true"
"Create","create:pulley_magnet","","Pulley Magnet","true"
"Create","create:pulse_repeater","create:pulse_repeater","Pulse Repeater","true"
"Create","create:purple_sail","","Purple Sail","true"
"Create","create:purple_seat","create:purple_seat","Purple Seat","true"
"Create","create:purple_valve_handle","create:purple_valve_handle","Purple Valve Handle","true"
"Create","create:radial_chassis","create:radial_chassis","Radial Chassis","true"
"Create","create:red_sail","","Red Sail","true"
"Create","create:red_seat","create:red_seat","Red Seat","true"
"Create","create:red_valve_handle","create:red_valve_handle","Red Valve Handle","true"
"Create","create:redstone_contact","create:redstone_contact","Redstone Contact","true"
"Create","create:redstone_link","create:redstone_link","Redstone Link","true"
"Create","create:refined_radiance_casing","create:refined_radiance_casing","Radiant Casing","true"
"Create","create:reinforced_rail","create:reinforced_rail","Reinforced Rail","true"
"Create","create:rope","","Rope","true"
"Create","create:rope_pulley","create:rope_pulley","Rope Pulley","true"
"Create","create:rotation_speed_controller","create:rotation_speed_controller","Rotation Speed Controller","true"
"Create","create:sail_frame","create:sail_frame","Sail Frame","true"
"Create","create:schematic_table","create:schematic_table","Schematic Table","true"
"Create","create:schematicannon","create:schematicannon","Schematicannon","true"
"Create","create:scoria","create:scoria","Scoria","true"
"Create","create:scoria_bricks","create:scoria_bricks","Scoria Bricks","true"
"Create","create:scoria_bricks_slab","create:scoria_bricks_slab","Scoria Bricks Slab","true"
"Create","create:scoria_bricks_stairs","create:scoria_bricks_stairs","Scoria Bricks Stairs","true"
"Create","create:scoria_bricks_wall","create:scoria_bricks_wall","Scoria Bricks Wall","true"
"Create","create:scoria_cobblestone","create:scoria_cobblestone","Scoria Cobblestone","true"
"Create","create:scoria_cobblestone_slab","create:scoria_cobblestone_slab","Scoria Cobblestone Slab","true"
"Create","create:scoria_cobblestone_stairs","create:scoria_cobblestone_stairs","Scoria Cobblestone Stairs","true"
"Create","create:scoria_cobblestone_wall","create:scoria_cobblestone_wall","Scoria Cobblestone Wall","true"
"Create","create:scoria_pillar","create:scoria_pillar","Scoria Pillar","true"
"Create","create:secondary_linear_chassis","create:secondary_linear_chassis","Secondary Linear Chassis","true"
"Create","create:sequenced_gearshift","create:sequenced_gearshift","Sequenced Gearshift","true"
"Create","create:shadow_steel_casing","create:shadow_steel_casing","Shadow Casing","true"
"Create","create:shaft","create:shaft","Shaft","true"
"Create","create:smart_chute","create:smart_chute","Smart Chute","true"
"Create","create:smart_fluid_pipe","create:smart_fluid_pipe","Smart Fluid Pipe","true"
"Create","create:speedometer","create:speedometer","Speedometer","true"
"Create","create:spout","create:spout","Spout","true"
"Create","create:spruce_window","create:spruce_window","Spruce Window","true"
"Create","create:spruce_window_pane","create:spruce_window_pane","Spruce Window Pane","true"
"Create","create:sticker","create:sticker","Sticker","true"
"Create","create:sticky_mechanical_piston","create:sticky_mechanical_piston","Sticky Mechanical Piston","true"
"Create","create:stockpile_switch","create:stockpile_switch","Stockpile Switch","true"
"Create","create:stressometer","create:stressometer","Stressometer","true"
"Create","create:tiled_glass","create:tiled_glass","Tiled Glass","true"
"Create","create:tiled_glass_pane","create:tiled_glass_pane","Tiled Glass Pane","true"
"Create","create:turntable","create:turntable","Turntable","true"
"Create","create:vertical_framed_glass","create:vertical_framed_glass","Vertical Framed Glass","true"
"Create","create:vertical_framed_glass_pane","create:vertical_framed_glass_pane","Vertical Framed Glass Pane","true"
"Create","create:warped_window","create:warped_window","Warped Window","true"
"Create","create:warped_window_pane","create:warped_window_pane","Warped Window Pane","true"
"Create","create:water_wheel","create:water_wheel","Water Wheel","true"
"Create","create:weathered_limestone","create:weathered_limestone","Weathered Limestone","true"
"Create","create:weathered_limestone_bricks","create:weathered_limestone_bricks","Weathered Limestone Bricks","true"
"Create","create:weathered_limestone_bricks_slab","create:weathered_limestone_bricks_slab","Weathered Limestone Bricks Slab","true"
"Create","create:weathered_limestone_bricks_stairs","create:weathered_limestone_bricks_stairs","Weathered Limestone Bricks Stairs","true"
"Create","create:weathered_limestone_bricks_wall","create:weathered_limestone_bricks_wall","Weathered Limestone Bricks Wall","true"
"Create","create:weathered_limestone_cobblestone","create:weathered_limestone_cobblestone","Weathered Limestone Cobblestone","true"
"Create","create:weathered_limestone_cobblestone_slab","create:weathered_limestone_cobblestone_slab","Weathered Limestone Cobblestone Slab","true"
"Create","create:weathered_limestone_cobblestone_stairs","create:weathered_limestone_cobblestone_stairs","Weathered Limestone Cobblestone Stairs","true"
"Create","create:weathered_limestone_cobblestone_wall","create:weathered_limestone_cobblestone_wall","Weathered Limestone Cobblestone Wall","true"
"Create","create:weathered_limestone_pillar","create:weathered_limestone_pillar","Weathered Limestone Pillar","true"
"Create","create:weighted_ejector","create:weighted_ejector","Weighted Ejector","true"
"Create","create:white_sail","create:white_sail","White Sail","true"
"Create","create:white_seat","create:white_seat","White Seat","true"
"Create","create:white_valve_handle","create:white_valve_handle","White Valve Handle","true"
"Create","create:windmill_bearing","create:windmill_bearing","Windmill Bearing","true"
"Create","create:wooden_bracket","create:wooden_bracket","Wooden Bracket","true"
"Create","create:yellow_sail","","Yellow Sail","true"
"Create","create:yellow_seat","create:yellow_seat","Yellow Seat","true"
"Create","create:yellow_valve_handle","create:yellow_valve_handle","Yellow Valve Handle","true"
"Create","create:zinc_block","create:zinc_block","Block of Zinc","true"
"Create","create:zinc_ore","create:zinc_ore","Zinc Ore","true"
"Custom Machinery","custommachinery:custom_machine_block","custommachinery:custom_machine_item","block.custommachinery.custom_machine_block","true"
"Cyclic","cyclic:anvil","cyclic:anvil","Powered Diamond Anvil","true"
"Cyclic","cyclic:anvil_magma","cyclic:anvil_magma","Magma Anvil","true"
"Cyclic","cyclic:apple_sprout","cyclic:apple_sprout","Apple Sprout","true"
"Cyclic","cyclic:apple_sprout_diamond","cyclic:apple_sprout_diamond","Diamond Apple Sprout","true"
"Cyclic","cyclic:apple_sprout_emerald","cyclic:apple_sprout_emerald","Emerald Apple Sprout","true"
"Cyclic","cyclic:battery","cyclic:battery","Battery","true"
"Cyclic","cyclic:battery_infinite","cyclic:battery_infinite","Infinite Battery","true"
"Cyclic","cyclic:beacon","cyclic:beacon","Pharos Beacon","true"
"Cyclic","cyclic:biomass_block","","block.cyclic.biomass_block","true"
"Cyclic","cyclic:breaker","cyclic:breaker","Block Breaker","true"
"Cyclic","cyclic:cask","cyclic:cask","Cask","true"
"Cyclic","cyclic:clock","cyclic:clock","Redstone Clock","true"
"Cyclic","cyclic:collector","cyclic:collector","Item Collector","true"
"Cyclic","cyclic:collector_fluid","cyclic:collector_fluid","Fluid Collector","true"
"Cyclic","cyclic:computer_shape","cyclic:computer_shape","Shape Computer","true"
"Cyclic","cyclic:conveyor","cyclic:conveyor","Conveyor Belt","true"
"Cyclic","cyclic:crafter","cyclic:crafter","Crafting Machine","true"
"Cyclic","cyclic:crate","cyclic:crate","Crate","true"
"Cyclic","cyclic:dark_glass","cyclic:dark_glass","Tempered Glass","true"
"Cyclic","cyclic:detector_entity","cyclic:detector_entity","Entity Detector","true"
"Cyclic","cyclic:detector_item","cyclic:detector_item","Item Detector","true"
"Cyclic","cyclic:dice","cyclic:dice","Dice","true"
"Cyclic","cyclic:disenchanter","cyclic:disenchanter","Disenchanter","true"
"Cyclic","cyclic:dropper","cyclic:dropper","Precise Dropper","true"
"Cyclic","cyclic:ender_controller","cyclic:ender_controller","Ender Shelf Controller","true"
"Cyclic","cyclic:ender_shelf","cyclic:ender_shelf","Ender Shelf","true"
"Cyclic","cyclic:energy_pipe","cyclic:energy_pipe","Energy Cable","true"
"Cyclic","cyclic:experience_pylon","cyclic:experience_pylon","Experience Pylon","true"
"Cyclic","cyclic:eye_redstone","cyclic:eye_redstone","Ender Trigger","true"
"Cyclic","cyclic:eye_teleport","cyclic:eye_teleport","Ender Anchor","true"
"Cyclic","cyclic:fan","cyclic:fan","Fan","true"
"Cyclic","cyclic:fireplace","cyclic:fireplace","Fireplace","true"
